,tweet_id,created_datetime,content,author_id,place_id,location,longitude,latitude,county,label,sentiment
6501,7.81E+17,9/29/16,#EmpireWednesday they found the bear yaaassssss,316757380,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,joy
6502,7.81E+17,9/29/16,Tahoe Officials Warning of Bear Encounters | NewsRadio KFBK https://t.co/764Wn6yElX,3686371998,b71fac2ee9792cbe,"Sacramento, CA",-121.48253,38.592644,YOLO,1,neutral
6503,7.82E+17,9/30/16,IS THIS A BEAR? https://t.co/KT8NZaOLiZ,554754351,f8f8ee516109ee0e,"Whittier, CA",-118.04052,33.99428,LOS ANGELES,1,neutral
6504,7.82E+17,9/30/16,"HELP, I'm being chase by this adorable little bear! 🐻… https://t.co/SBxx3SilSe",67374428,6da7626e4e9e26ba,"Fairfield, CA",-122.13251,38.170135,SOLANO,1,joy
6505,7.82E+17,9/30/16,oomf really a big ass baby bear 😩😂💕🐻,743914692,ab2f2fac83aa388d,"Oakland, CA",-122.2622,37.77075,SAN FRANCISCO,1,joy
6507,7.82E+17,9/30/16,"The cutest polar bear in existence. @ North Natomas, Sacramento https://t.co/0TfS28fAC3",2460099302,fbd6d2f5a4e4a15e,"California, USA",-121.55199,38.693237,YOLO,1,neutral
6508,7.82E+17,10/1/16,"""Almost got attacked by bear and a deer""😂🔥💯 https://t.co/44WmWrSAvL",2545263362,3f586fd079afc084,"Tracy, CA",-121.464775,37.693184,SAN JOAQUIN,1,fear
6509,7.82E+17,10/1/16,Black bear 😍🔥,1046448936,3b36422b848153f4,"Dinuba, CA",-119.42936,36.53123,TULARE,1,neutral
6511,7.83E+17,10/3/16,@joerogan bear attack!! This dude is lucky to be alive! https://t.co/4uurc0QDJW,97065616,4caadee2bfd4ee70,"Rosedale, CA",-119.2177,35.35989,KERN,1,joy
6512,7.83E+17,10/3/16,@LynzieParlato at first glance I thought it was a bear cub😂,2387279636,a2c84129f9dcf69f,"San Marcos, CA",-117.203735,33.16465,SAN DIEGO,1,surprise
6513,7.83E+17,10/4/16,"Montana hiker survives 2 attacks by the same bear, sheriff says, https://t.co/c6k19MRghE",2166938988,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
6515,7.83E+17,10/4/16,This dude got attacked by a bear 🐻 and is like my 👀 &amp; legs are good lol https://t.co/SEJlYfGRXP,297160548,2da132a7bfebfc0c,"Montebello, CA",-118.148735,33.996094,LOS ANGELES,1,disgust
6517,7.83E+17,10/4/16,this is the 2nd night in a row i get woken up to the sounds of a bear in my back yard. thats what happens when you live by the mountains 😂,330174237,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,fear
6518,7.83E+17,10/4/16,@Renakku @kymcattys wrestled a bear to save two dozen puppies. TIS MERELY A FLESH WOUND.,17126298,f9c0877820b7848a,"Santa Clarita, CA",-118.464645,34.451508,LOS ANGELES,1,anger
6519,7.83E+17,10/4/16,"a bear, a nas, and a coyote @ Los Angeles, California https://t.co/e7lWTUnAO6",2492478629,3b77caf94bfc81fe,"Los Angeles, CA",-118.243,34.0522,LOS ANGELES,1,neutral
6520,7.83E+17,10/4/16,in all honesty if you got mauled by a bear and survived you'd probably immediately post a snap too,414332160,7a615ec218d177f6,"La Habra, CA",-117.93467,33.90223,ORANGE,1,anger
6521,7.83E+17,10/5/16,"Had an amazing time today at #DF16 #Salesforce #Trailhead #dreamforce met a bear, a goat an old German scientist and #markcuban awesome!",30065770,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,1,joy
6522,7.83E+17,10/5/16,"Lmao it was one bear, chill. https://t.co/h7jFaFPOdz",2920244943,6a4d9ceebcc15b7d,"Mentone, CA",-117.0635,34.063457,SAN BERNARDINO,1,neutral
6524,7.84E+17,10/5/16,@ryan_stl1 @cherubheathen Thats a cute Bear 😂😂😂😂,298250115,e41805d7248dbf1e,"Modesto, CA",-121.01055,37.697884,STANISLAUS,1,neutral
6525,7.84E+17,10/5/16,"Ledger hoped the Jeep’s smell of metal, oil and gasoline would put him off. Instead the bear charged up and over the spare tire.  #1linewed",43370187,a409256339a7c6a1,"Redwood City, CA",-122.25409,37.500957,SAN MATEO,1,fear
6526,7.84E+17,10/5/16,"Ran into a black bear, turned around, said to heck with it turned around and went back up the… https://t.co/Pd55CuAmcN",2987584405,fbd6d2f5a4e4a15e,"California, USA",-117.976395,34.179184,LOS ANGELES,1,neutral
6527,7.84E+17,10/6/16,One mauling by a bear and her two cubs* https://t.co/cmnAsyHsTX,2383188974,8004d2bebcc13e8c,"Concord, CA",-122.03979,37.954693,CONTRA COSTA,1,disgust
6530,7.84E+17,10/6/16,@ttylij the bear is so majestic its hilarious 😂,491103955,d3a7f19316bddcf6,"Clovis, CA",-119.65179,36.802025,FRESNO,1,joy
6531,7.84E+17,10/6/16,The bear looks so happy... oh shit. https://t.co/jqINKdN5uA,3365373556,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,joy
6533,7.84E+17,10/7/16,"@morrar7 yes, a california brown bear.  its normal  when you live by the mountains. lol",330174237,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
6536,7.86E+17,10/10/16,Yikes! I've come across a bear while hiking but luckily I was with friends &amp; the cub didn't come near us. https://t.co/13HAgO0b6D,66905088,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,surprise
6537,7.86E+17,10/10/16,This polar bear exhibit was so cool! @ San Diego Zoo https://t.co/ZgXajyIQyt,22169211,a592bd6ceb1319f7,"San Diego, CA",-117.14988,32.73554,SAN DIEGO,1,joy
6538,7.86E+17,10/10/16,Here's your much-needed distraction: a bear cub and a baby chimpanzee. https://t.co/GmIwQqCAS7,15150453,432daa3153c5fef9,"San Mateo, CA",-122.37016,37.588696,SAN MATEO,1,neutral
6539,7.86E+17,10/11/16,There's a giant black bear in my backyard send help,2306023189,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
6541,7.86E+17,10/11/16,250lb black bear spotted this morning near Bailey Cyn where bear attacked man hiking yesterday #sierramadre @CBSLA https://t.co/1mW7fQNNMC,41229084,712ece9c3ad485de,"Sierra Madre, CA",-118.03603,34.174534,LOS ANGELES,1,fear
6542,7.86E+17,10/11/16,"Incredible: Hiker might have triggered bear attack by interrupting mating session, official says https://t.co/38H3InkB3j by @JosephSerna",24596887,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,neutral
6543,7.86E+17,10/11/16,"Bear attack survivor says animal had jaws around his throat for 10 seconds. ""I was careful not to move"" Says he never plans on hiking alone. https://t.co/DUB5oBPNeQ",21041553,e6fc035b8939bd3b,"Arcadia, CA",-118.03603,34.174534,LOS ANGELES,1,neutral
6544,7.86E+17,10/12/16,"🐻 Rare Bear
#grizzlygang #skatboarding @ Natural History Museum of Los Angeles County https://t.co/7BtDflFTfi",1244670786,3b77caf94bfc81fe,"Los Angeles, CA",-118.2886,34.01687,LOS ANGELES,1,joy
6545,7.86E+17,10/12/16,the bear 😂 https://t.co/y1figGqdlp,422206819,c4095a8d389bd271,"Murrieta, CA",-117.19104,33.52539,RIVERSIDE,1,neutral
6548,7.86E+17,10/13/16,Theres a bear outside. Sick.,514937492,00e2ddb9544ba5bd,"Truckee, CA",-120.220314,39.321293,PLACER,1,disgust
6549,7.86E+17,10/13/16,The bear 😂 https://t.co/b1jMuG4W7c,183837041,960993b9cfdffda9,"Bakersfield, CA",-118.99743,35.358192,KERN,1,neutral
6550,7.87E+17,10/13/16,"Bear Sightings in Yosemite. 

We love seeing where our tokens and cups travel. 
And for those… https://t.co/BkQU8fbPsZ",2370787040,fbd6d2f5a4e4a15e,"California, USA",-119.5838,37.74491,MARIPOSA,1,joy
6551,7.87E+17,10/13/16,"@corbydavidson @theoldgreywolf 84 Lamar Grad here, the bear attack was at the 1/2 mark of my daily walk. Because of the drought.",1289966790,712ece9c3ad485de,"Sierra Madre, CA",-118.03603,34.174534,LOS ANGELES,1,fear
6553,7.87E+17,10/15/16,"Not sure if this bear was intentional, but regardless LOOK IT'S A BEAR!! #latteart… https://t.co/pyF67Wsebe",20211165,3b77caf94bfc81fe,"Los Angeles, CA",-118.44152,34.038013,LOS ANGELES,1,fear
6554,7.87E+17,10/15/16,Its a bear cub! @ West Grove Girls Softball @ Enders Elementary https://t.co/4vi8NQMEOA,2314052592,70707114a9202b98,"Garden Grove, CA",-118.01755,33.783127,ORANGE,1,joy
6555,7.88E+17,10/16/16,I WAS ATTACKED BY THIS BEAR TODAY (and survived  omg) https://t.co/s6ri1ruVlU,7.22E+17,ef28da43cdf17b3f,"Laguna Niguel, CA",-117.72823,33.53747,ORANGE,1,fear
6557,7.88E+17,10/17/16,There's a bear in my parents room,2187862753,01567c083694eb95,"Winton, CA",-120.55363,37.341034,MERCED,1,neutral
6558,7.88E+17,10/17/16,I'm living in a mountain community 90 minutes from LA and last night I saw my first bear here.… https://t.co/l22CPDnvS9,249435080,fbd6d2f5a4e4a15e,"California, USA",-119.158,34.8493,VENTURA,1,neutral
6561,7.88E+17,10/17/16,A bear? https://t.co/k7ScmWEMBi,1638439856,ab2f2fac83aa388d,"Oakland, CA",-122.2622,37.77075,SAN FRANCISCO,1,surprise
6562,7.88E+17,10/17/16,@Leon_asKing lol yeah bro they swore they saw a bear on 10st 😂😂😂😂😂😂,307989298,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,fear
6564,7.88E+17,10/18/16,Nah lol it's a bear,2902297860,f2b1ac6c9d15503f,"Compton, CA",-118.25894,33.907658,LOS ANGELES,1,neutral
6567,7.88E+17,10/18/16,Craig and Donna set out to the remote Brooks Range in Alaska the Boddington's have their eyes set on Dall Sheep and brown bear. https://t.co/b98I34TA6Y,2218467612,0251fb9132a1b3c1,"Paso Robles, CA",-120.65189,35.630795,SAN LUIS OBISPO,1,neutral
6568,7.89E+17,10/19/16,BEAR ATTACK https://t.co/AgGIea3bng,2449196354,e5911cac4bc2b649,"Mount Shasta, CA",-122.37317,41.280045,SISKIYOU,1,anger
6569,7.89E+17,10/19/16,I just touched a dead bear,1012323307,2ca541fefabe94d6,"Arcata, CA",-124.02108,40.877285,HUMBOLDT,1,neutral
6570,7.89E+17,10/20/16,The only Black Bear I seen 😂. #hiking #yosemite #yosemitenationalpark #greatoutdoors… https://t.co/WrMh2UerHr,239055204,fbd6d2f5a4e4a15e,"California, USA",-119.5838,37.74491,MARIPOSA,1,fear
6571,7.89E+17,10/20/16,"My buddy woke up to find mama bear and her cub on his stairs, right before she charged him back into his bedroom. #mountainlife https://t.co/WlQpF2OWIE",4327144705,59aa59a4f640381b,"Mammoth Lakes, CA",-118.967445,37.607735,MONO,1,anger
6572,7.89E+17,10/20/16,CDFW Determines Female #Bear Attacked Southern #California Man https://t.co/CYow2zyoqJ via @CaliforniaDFW,3061822164,80eb17ffe368fc9a,"Huntington Beach, CA",-118.04654,33.723835,ORANGE,1,fear
6576,7.90E+17,10/23/16,Went to go take Cara out before bed and there's a bear at the bottom of our stairs. Looked at me and then strolled off. 🐻😳,364632279,59aa59a4f640381b,"Mammoth Lakes, CA",-118.967445,37.607735,MONO,1,neutral
6577,7.90E+17,10/24/16,@bbaugh This checks out. Bear cubs are tremendously dangerous... But now I want to play Magical Fruit Park and eat gnocchi too.,23929254,10de09f288b1665c,"Pasadena, CA",-118.1445,34.176346,LOS ANGELES,1,fear
6578,7.90E+17,10/24/16,Can't make this 💩 up. Also! We saw a bear today. @ Yosemite National Park https://t.co/6OWWMLgwnb,25641713,fbd6d2f5a4e4a15e,"California, USA",-119.5838,37.74491,MARIPOSA,1,fear
6579,7.91E+17,10/24/16,Momma bear and baby bear. #javidandIliana @ The Mission Inn Hotel &amp; Spa https://t.co/46qOqeQZkm,19190201,6ba08e404aed471f,"Riverside, CA",-117.37309,33.98281,SAN BERNARDINO,1,joy
6580,7.91E+17,10/24/16,"Cam:*sees polar bear*
Cam:""is that an albino bear?""",3420697108,e94e0dc22a196b10,"Lincoln Village, CA",-121.356094,37.96436,SAN JOAQUIN,1,neutral
6584,7.92E+17,10/27/16,aghhh a bear was right outside my car window...,2600045186,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,1,fear
6586,7.92E+17,10/28/16,Angry grizzly bear charges couple twice; what they did possibly saved their lives https://t.co/if88UUDa9P via @GrindTV,7.60E+17,4b68a015eaeb9b4f,"Woodcrest, CA",-117.394325,33.891125,RIVERSIDE,1,anger
6587,7.92E+17,10/28/16,It's a bear!!! #TheGreatIndoors,20420866,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,joy
6588,7.92E+17,10/28/16,Black bear hittin me right in the feels,22863298,b820f5ac98af3903,"Lodi, CA",-121.245125,38.145485,SAN JOAQUIN,1,neutral
6589,7.92E+17,10/28/16,Let me tell you guys the story of how there's a bear outside my fucking house yesterday night,304104935,2ca541fefabe94d6,"Arcata, CA",-124.02108,40.877285,HUMBOLDT,1,anger
6590,7.92E+17,10/28/16,And I hear the bear growl or whatever and freak out because the garage door is unlocked and could be opened by a shove up,304104935,2ca541fefabe94d6,"Arcata, CA",-124.02108,40.877285,HUMBOLDT,1,fear
6591,7.92E+17,10/29/16,why the fuck is there a polar bear in a shopping mall????????? stupidest shit ive ever seen wtf https://t.co/YpFCYcpVFU,308798408,f2b1ac6c9d15503f,"Compton, CA",-118.25894,33.907658,LOS ANGELES,1,anger
6592,7.92E+17,10/29/16,Ginormous bear attack! @ Costco https://t.co/zhbMQdRfnI,851280638,6daef4115502c39e,"Elk Grove, CA",-121.41434,38.46847,SACRAMENTO,1,fear
6593,7.93E+17,10/30/16,Polar bear #2 @ San Francisco Bay https://t.co/mRzk2TBn69,18932756,fbd6d2f5a4e4a15e,"California, USA",-122.28028,37.708332,SAN MATEO,1,neutral
6594,7.93E+17,10/30/16,Polar bear #1 @ Hippie Tree https://t.co/Ap0zWSDCiw,18932756,00b2a7b60c2a6879,"Tiburon, CA",-122.473564,37.891052,SAN FRANCISCO,1,neutral
6595,7.93E+17,10/30/16,Someone in Placerville snapped this bear picture-big guy's awfully close to some homes. @DougJohnsonFX40 has the story tonight @FOX40 https://t.co/m7GWnj0qks,188153881,b71fac2ee9792cbe,"Sacramento, CA",-121.48253,38.592644,YOLO,1,neutral
6596,7.93E+17,10/30/16,This is a bear https://t.co/8NjqgNg5y0,2848665468,3134f9d2892d2685,"Hawthorne, CA",-118.36669,33.909264,LOS ANGELES,1,neutral
6598,7.93E+17,10/31/16,@kyann1497 it's a baby bear 😂 https://t.co/Ij9yaAc1AX,2440209246,5080f2ebcf3d5cfd,"Wildomar, CA",-117.295525,33.61817,RIVERSIDE,1,neutral
6599,7.93E+17,11/1/16,The car and the bear. Thank you. 😊😜 https://t.co/IH6DiD9Q1B,4664219192,5daa0c559e468ed3,"Victorville, CA",-117.37337,34.52182,SAN BERNARDINO,1,neutral
6600,7.93E+17,11/1/16,I just saw a bear,440504505,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,fear
6601,7.93E+17,11/1/16,"A California bear, all up in your ear https://t.co/ocbPFg8jc5",160114878,f28195f8b183abcd,"American Canyon, CA",-122.27584,38.220394,NAPA,1,neutral
6603,7.94E+17,11/3/16,A bear was just in my car 🙃 for the second time this week,364077289,59aa59a4f640381b,"Mammoth Lakes, CA",-118.967445,37.607735,MONO,1,fear
6604,7.94E+17,11/3/16,Nothing offensive about a bear cub.,109167729,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,1,disgust
6606,7.94E+17,11/3/16,Spent my day with a polar bear at the @sandiegozoo for a story about an unusual partnership. How drones will help save bears! @10News at 5 https://t.co/miIxkyCPxl,191236651,07d9d2d174884001,Polar Bear Plunge,-117.11293,32.710785,SAN DIEGO,1,joy
6607,7.94E+17,11/4/16,"I've joked about it a bunch, but I might legitimately be late to work because this damn bear won't leave my car",11669222,174309ec90de94d0,"Monrovia, CA",-118.03603,34.174534,LOS ANGELES,1,anger
6608,7.95E+17,11/4/16,"Dare waz no food when he came it was all gone, but we Shaw a new paw print 2 dayz ago. Just go home &amp; go tu sleep Lil bear. Pleaz go home https://t.co/iwOQAKIpbY",2959823143,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
6609,7.95E+17,11/5/16,"Yaaa my kitty was here &amp; some of my other critters It's 2 am time to put the food away incase the ""bear "" comes back https://t.co/YP9qyOuyxZ",1556423264,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
6611,7.95E+17,11/6/16,I once fought a bear.,515566083,04291149b14feb9d,"Lancaster, CA",-118.131676,34.71691,LOS ANGELES,1,fear
6612,7.95E+17,11/6/16,So me and @Rachel_Rivers21 we're surprised by a bear last night on grand 😳,2537811307,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,surprise
6613,7.96E+17,11/7/16,"Came across a bear on my hike around Crescent Meadow yesterday in Sequoia National Park
Follow… https://t.co/zDlPSrndBu",16057899,fbd6d2f5a4e4a15e,"California, USA",-118.825966,36.491047,TULARE,1,neutral
6614,7.96E+17,11/7/16,Cuddling with a grizzly bear,354403203,a2c84129f9dcf69f,"San Marcos, CA",-117.203735,33.16465,SAN DIEGO,1,neutral
6617,7.97E+17,11/11/16,"In awe and in ahhhhh because I was spotted 🐻
#nature #wildlife #bear #animals… https://t.co/tcac8Juk62",16057899,fbd6d2f5a4e4a15e,"California, USA",-118.825966,36.491047,TULARE,1,fear
6618,7.97E+17,11/12/16,Actually on our way to check out a bear in a tree!!! I can bearly handle it!!! @CBSLA https://t.co/gcwNXJfI1M,162814209,b0b79caecef59fb5,"Burbank, CA",-118.361435,34.17967,LOS ANGELES,1,joy
6619,7.97E+17,11/12/16,On Cops a dude just saved a bear that was stuck in a palm tree,20412795,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1,neutral
6622,7.98E+17,11/13/16,Cutest little bear 🐻 #harpergraceluna #berkeley #westbraebiergarten… https://t.co/BiXaxxvcV6,19739709,5ef5b7f391e30aff,"Berkeley, CA",-122.29024,37.881348,CONTRA COSTA,1,fear
6623,7.98E+17,11/14/16,"Bear 🐻 @ Crescent City, California https://t.co/TMzOfJOhNU",1872001442,98278515733d8f3e,"Crescent City, CA",-124.201,41.7548,DEL NORTE,1,neutral
6624,7.98E+17,11/14/16,"Deon @ 10:40 - ""I'm not high""

Deon @ 10:42- ""Woah, i just saw a flash of light... and then a white bear""

(@DeonGriffin)",233314083,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,surprise
6625,7.98E+17,11/15/16,It's in the trees... it's coming! #labreatarpits #lacma #bear #lookoverthere @ La Brea Tar Pits… https://t.co/xKqaCZkqeP,24739585,3b77caf94bfc81fe,"Los Angeles, CA",-118.355484,34.063713,LOS ANGELES,1,fear
6628,7.99E+17,11/15/16,Heading to have coffee with Producer and saw this bear. @ The Americana at Brand https://t.co/HGot7n6hYH,23711313,fbd6d2f5a4e4a15e,"California, USA",-118.256935,34.144077,LOS ANGELES,1,neutral
6629,7.99E+17,11/16/16,American Black Bear in the pool during a hot day at the Los Angeles Zoo in Griffith Park. Los… https://t.co/wa3xvAPbAw,46232968,3b77caf94bfc81fe,"Los Angeles, CA",-118.284,34.1481,LOS ANGELES,1,neutral
6630,7.99E+17,11/16/16,"American Black Bear at the Los Angeles Zoo in Griffith Park. Los Angeles, CA. October 22, 2016… https://t.co/TN8AFFZ9dX",46232968,3b77caf94bfc81fe,"Los Angeles, CA",-118.284,34.1481,LOS ANGELES,1,neutral
6631,7.99E+17,11/16/16,@MJFrizzle I agree Lucas That bear looks very threatening! #SafteyFirst,2233330051,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,1,fear
6632,7.99E+17,11/17/16,LOOK AT HOW SAD THE POLAR BEAR LOOKS &amp; THE SEAL'S SO CONFUSED :((((( https://t.co/3GvAAyoKYv,164086390,6ba08e404aed471f,"Riverside, CA",-117.39284,33.936188,RIVERSIDE,1,anger
6633,7.99E+17,11/17/16,#TBT to the first time I saw a bear while backpacking! Read the story in my latest blog post… https://t.co/ImrYv25iVa,379960128,fbd6d2f5a4e4a15e,"California, USA",-119.533165,37.746,MARIPOSA,1,fear
6637,7.99E+17,11/18/16,This cute bear ❤ https://t.co/hw3z7NTHRG,516445804,c1e1a49e92ce1ba0,"Torrance, CA",-118.368904,33.81898,LOS ANGELES,1,neutral
6638,8.00E+17,11/19/16,This bear thO 😂😂😂😂 @ Arden Fair https://t.co/WRGbdkxfr5,993820050,b71fac2ee9792cbe,"Sacramento, CA",-121.427536,38.601627,YOLO,1,neutral
6641,8.00E+17,11/19/16,"Neighbor confirmed: we have a bear, y'all. We're naming him Carrots. 🐻",286933978,33ea9c2aad1edb4c,"La Crescenta-Montrose, CA",-118.25096,34.268177,LOS ANGELES,1,neutral
6642,8.00E+17,11/20/16,"Giant bear! Bahaha 😂🐻
#Silly #Beanies #Bakersfield #Adventures #BodyMods @ Costco https://t.co/1ND7OX8IXg",29864124,960993b9cfdffda9,"Bakersfield, CA",-118.99743,35.358192,KERN,1,joy
6644,8.00E+17,11/20/16,No mercy on these bear cubs,736285369,56909099a1d44057,"Carson, CA",-118.260925,33.81751,LOS ANGELES,1,disgust
6645,8.00E+17,11/20/16,"@LOLBOOKcom @cagney1991 Wow! That is so awesome...Momma bear must have trusted this ranger's intentions to not have attacked him, tho!",148620995,f9c0877820b7848a,"Santa Clarita, CA",-118.464645,34.451508,LOS ANGELES,1,surprise
6646,8.01E+17,11/21/16,Nothing like trying to leave for work to go outside and find a bear digging through your trash 🙄,7.07E+17,10de09f288b1665c,"Pasadena, CA",-118.1445,34.176346,LOS ANGELES,1,disgust
